transaction_id,merchant_id,merchant_name,amount,transaction_type,location,timestamp,customer_id,balance_before,balance_after,card_number,is_fraud
TXN13207,MER2033,Patek Philippe,305443.49,Private Banking,"St. Moritz, Switzerland",2024-03-05 17:39:00,CUST8012,5780152.77,5474709.28,****6689,0
TXN13208,MER2035,Jaeger LeCoultre,43411.2,Card Payment,"The Hamptons, NY",2024-04-04 11:46:00,CUST9623,8818007.4,8774596.2,****5429,0
TXN13209,MER2031,Rosewood,110607.65,Online Purchase,"Scottsdale, AZ",2024-10-18 11:02:00,CUST5007,5650008.08,5539400.43,****8639,0
TXN13210,MER2004,Bulgari,125063.09,Wire Transfer,"Telluride, CO",2024-06-28 17:51:00,CUST7087,5584065.16,5459002.07,****3690,0
TXN13211,MER2033,Patek Philippe,94102.9,Wire Transfer,"St. Tropez, France",2024-10-04 05:49:00,CUST7333,9151272.9,9057170.0,****2101,0
TXN13212,MER2012,Lamborghini,1790477.96,Card Payment,"Paris, France",2024-07-04 07:21:00,CUST7806,7798721.16,6008243.2,****4281,0
TXN13213,MER2006,Burberry,73540.72,Card Payment,"Aspen, CO",2024-11-26 02:44:00,CUST6719,2146474.9,2072934.18,****1610,0
TXN13214,MER2033,Patek Philippe,234203.94,Wire Transfer,"Beverly Hills, CA",2024-11-25 04:15:00,CUST8464,4406719.48,4172515.54,****3110,0
TXN13215,MER2006,Burberry,78882.12,Online Purchase,"St. Moritz, Switzerland",2024-09-28 12:52:00,CUST7967,3088497.7,3009615.58,****1269,0
TXN13216,MER2027,Mandarin Oriental,185304.85,Wire Transfer,"Park City, UT",2024-08-16 01:16:00,CUST5431,2270464.96,2085160.11,****1500,0
TXN13217,MER2028,Peninsula,36477.85,Private Banking,"London, UK",2024-10-30 08:30:00,CUST6874,3452271.55,3415793.7,****3075,0
TXN13218,MER2005,Van Cleef Arpels,162888.82,Online Purchase,"Paris, France",2024-05-21 22:17:00,CUST6866,2911730.3,2748841.48,****4679,0
TXN13219,MER2024,St. Regis,44388.56,Card Payment,"Mykonos, Greece",2024-08-02 19:51:00,CUST5409,582249.13,537860.57,****2705,0
TXN13220,MER2033,Patek Philippe,88443.33,Private Banking,"Paris, France",2024-08-29 15:29:00,CUST8345,5807022.27,5895465.6,****6865,1
TXN13221,MER2006,Burberry,127300.64,Card Payment,"Beverly Hills, CA",2024-04-20 11:57:00,CUST6946,2048022.37,1920721.73,****4044,0
TXN13222,MER2024,St. Regis,2639.57,Card Payment,"Milan, Italy",2024-11-03 21:05:00,CUST7419,6239679.01,6237039.44,****4509,0
TXN13223,MER2018,Lotus,111876.51,Card Payment,"Telluride, CO",2024-02-23 02:45:00,CUST8002,9904921.73,9793045.22,****3246,0
TXN13224,MER2022,Koenigsegg,48693.84,Wire Transfer,"Paris, France",2024-07-18 09:59:00,CUST6922,2349867.25,2301173.41,****9131,0
TXN13225,MER2007,Gucci,9027.12,Online Purchase,"Manhattan, NY",2024-06-29 08:21:00,CUST5192,8164453.55,8155426.43,****6490,0
TXN13226,MER2018,Lotus,130835.53,Wire Transfer,Singapore,2024-10-14 06:55:00,CUST5591,2790074.18,2790074.18,****2846,1
TXN13227,MER2029,Park Hyatt,54151.64,Card Payment,"Paris, France",2024-07-08 07:20:00,CUST6196,4459352.62,4405200.98,****2396,0
TXN13228,MER2034,Vacheron Constantin,30328.81,Private Banking,"Cannes, France",2024-09-29 06:50:00,CUST8958,6904813.13,6874484.32,****5435,0
TXN13229,MER2036,IWC,12835.82,Card Payment,"London, UK",2024-05-26 14:19:00,CUST8151,8341050.18,8328214.36,****9471,0
TXN13230,MER2031,Rosewood,69912.1,Online Purchase,"Kiawah Island, SC",2024-05-29 08:53:00,CUST7776,9764745.11,9694833.01,****4953,0
TXN13231,MER2019,Maserati,122661.96,Wire Transfer,"Jackson Hole, WY",2024-03-27 03:45:00,CUST5572,5061729.59,4939067.63,****8363,0
TXN13232,MER2006,Burberry,70548.61,Private Banking,"Kiawah Island, SC",2024-09-17 03:46:00,CUST9669,4141414.59,4141414.59,****7093,1
TXN13233,MER2023,Pagani,43043.45,Private Banking,"Carmel, CA",2024-09-18 22:45:00,CUST7493,1889487.89,1846444.44,****3083,0
TXN13234,MER2007,Gucci,51840.66,Private Banking,"Napa Valley, CA",2024-05-11 22:43:00,CUST5505,4423016.37,4371175.71,****5901,0
TXN13235,MER2024,St. Regis,21470.77,Card Payment,"London, UK",2024-01-16 01:18:00,CUST9554,8456042.49,8434571.72,****3008,0
TXN13236,MER2031,Rosewood,188585.7,Private Banking,"Cannes, France",2024-01-22 11:16:00,CUST5457,3246697.07,3058111.37,****3422,0
TXN13237,MER2026,Ritz Carlton,9873.68,Card Payment,"Tokyo, Japan",2024-09-08 11:55:00,CUST9298,5444358.61,5434484.93,****3646,0
TXN13238,MER2007,Gucci,98234.42,Wire Transfer,"Martha Vineyard, MA",2024-09-23 22:23:00,CUST5246,4059638.45,3961404.03,****2931,0
TXN13239,MER2033,Patek Philippe,423990.23,Card Payment,"Zurich, Switzerland",2024-08-22 19:14:00,CUST6675,973956.96,549966.73,****4013,0
TXN13240,MER2010,Chanel,20876.93,Wire Transfer,"The Hamptons, NY",2024-04-21 19:05:00,CUST8117,9033247.38,9012370.45,****2857,0
TXN13241,MER2038,Breitling,29452.74,Private Banking,"Beverly Hills, CA",2024-03-21 23:16:00,CUST7272,9108798.55,9079345.81,****4950,0
TXN13242,MER2018,Lotus,86654.78,Card Payment,Monaco,2024-03-27 06:35:00,CUST8958,6003215.38,5916560.6,****9815,0
TXN13243,MER2029,Park Hyatt,83174.81,Online Purchase,"St. Moritz, Switzerland",2024-05-03 01:27:00,CUST5100,2689395.91,2606221.1,****1098,0
TXN13244,MER2026,Ritz Carlton,35552.78,Private Banking,"Milan, Italy",2024-02-03 18:36:00,CUST8183,3236870.77,3201317.99,****7467,0
TXN13245,MER2006,Burberry,162642.45,Private Banking,"Cannes, France",2024-02-17 05:10:00,CUST7685,1996980.27,1834337.82,****8337,0
TXN13246,MER2016,Aston Martin,14645.94,Wire Transfer,"Key Largo, FL",2024-02-02 10:29:00,CUST6691,3614620.21,3599974.27,****2419,0
TXN13247,MER2026,Ritz Carlton,33688.91,Private Banking,"Telluride, CO",2024-05-20 10:59:00,CUST8055,1890003.25,1890003.25,****3062,1
TXN13248,MER2011,Ferrari,1450970.98,Online Purchase,"Mykonos, Greece",2024-03-16 22:02:00,CUST8385,3326432.77,1875461.79,****1061,0
TXN13249,MER2001,Rolex,105755.87,Card Payment,"Zurich, Switzerland",2024-11-22 19:16:00,CUST9437,812852.43,707096.56,****4374,0
TXN13250,MER2034,Vacheron Constantin,15038.52,Wire Transfer,"London, UK",2024-05-26 19:17:00,CUST6819,4612575.78,4627614.3,****7320,1
TXN13251,MER2036,IWC,14144.09,Wire Transfer,"Key Largo, FL",2024-10-10 04:46:00,CUST7339,3001596.62,2987452.53,****4429,0
TXN13252,MER2002,Cartier,55096.29,Online Purchase,"Manhattan, NY",2024-08-03 11:51:00,CUST7443,8347559.46,8292463.17,****3126,0
TXN13253,MER2005,Van Cleef Arpels,126334.39,Private Banking,"Aspen, CO",2024-03-11 13:02:00,CUST5108,2843654.57,2717320.18,****6119,0
TXN13254,MER2036,IWC,141144.72,Card Payment,"Cannes, France",2024-07-02 02:02:00,CUST8495,3479223.78,3338079.06,****6459,0
TXN13255,MER2040,Zenith,193660.85,Card Payment,"Toronto, Canada",2024-08-27 08:36:00,CUST7598,9472104.07,9278443.22,****2847,0
TXN13256,MER2026,Ritz Carlton,46222.91,Wire Transfer,"Big Sur, CA",2024-06-22 15:31:00,CUST6358,2040060.82,1993837.91,****4408,0
TXN13257,MER2002,Cartier,12547.78,Wire Transfer,"Scottsdale, AZ",2024-07-05 06:15:00,CUST8885,5572578.27,5560030.49,****2621,0
TXN13258,MER2028,Peninsula,35606.76,Wire Transfer,"Big Sur, CA",2024-03-12 06:11:00,CUST7387,3954601.92,3954601.92,****8166,1
TXN13259,MER2034,Vacheron Constantin,179767.8,Online Purchase,"Kiawah Island, SC",2024-11-20 06:44:00,CUST7130,4792430.77,4612662.97,****9673,0
TXN13260,MER2031,Rosewood,14944.24,Online Purchase,"Zurich, Switzerland",2024-01-19 05:51:00,CUST9384,1687017.43,1672073.19,****4316,0
TXN13261,MER2029,Park Hyatt,68465.88,Wire Transfer,"Beverly Hills, CA",2024-10-31 17:49:00,CUST7226,3520633.21,3452167.33,****8656,0
TXN13262,MER2010,Chanel,42557.96,Card Payment,"London, UK",2024-06-16 11:25:00,CUST7554,5500017.85,5457459.89,****4297,0
TXN13263,MER2025,Four Seasons,27304.35,Online Purchase,"Sydney, Australia",2024-11-25 17:46:00,CUST5524,9310604.79,9283300.44,****8097,0
TXN13264,MER2005,Van Cleef Arpels,40320.45,Private Banking,Monaco,2024-09-29 05:10:00,CUST5736,3621770.21,3581449.76,****5421,0
TXN13265,MER2016,Aston Martin,30032.66,Wire Transfer,"Manhattan, NY",2024-01-23 16:51:00,CUST5091,4991881.13,4961848.47,****4648,0
TXN13266,MER2033,Patek Philippe,71188.41,Online Purchase,"Toronto, Canada",2024-11-26 14:06:00,CUST8226,7750090.0,7678901.59,****4576,0
TXN13267,MER2025,Four Seasons,49587.4,Wire Transfer,"Mykonos, Greece",2024-02-05 15:54:00,CUST5374,8526067.87,8526067.87,****1300,1
TXN13268,MER2013,Porsche,75402.69,Online Purchase,"Park City, UT",2024-10-13 06:43:00,CUST5578,726223.42,801626.11,****7766,1
TXN13269,MER2038,Breitling,144237.4,Private Banking,"Park City, UT",2024-07-23 02:41:00,CUST9129,8138278.94,7994041.54,****8408,0
TXN13270,MER2024,St. Regis,18892.61,Card Payment,"Big Sur, CA",2024-10-09 23:42:00,CUST6018,3158209.98,3139317.37,****9187,0
TXN13271,MER2034,Vacheron Constantin,71320.77,Online Purchase,"Zurich, Switzerland",2024-10-02 13:38:00,CUST6039,2478017.89,2406697.12,****1116,0
TXN13272,MER2021,Bugatti,870420.23,Online Purchase,"Scottsdale, AZ",2024-11-29 00:56:00,CUST8533,6810643.19,5940222.96,****4194,0
TXN13273,MER2030,Aman Resorts,25888.85,Card Payment,"Mykonos, Greece",2024-03-29 23:29:00,CUST5801,6328788.87,6302900.02,****2648,0
TXN13274,MER2011,Ferrari,549716.09,Online Purchase,"Sydney, Australia",2024-01-17 22:49:00,CUST9538,578976.26,578976.26,****3370,1
TXN13275,MER2015,Rolls Royce,192974.18,Online Purchase,"Scottsdale, AZ",2024-09-27 14:08:00,CUST9601,4101046.97,3908072.79,****8860,0
TXN13276,MER2010,Chanel,30771.48,Private Banking,"Aspen, CO",2024-02-15 07:01:00,CUST5248,6423066.02,6392294.54,****3790,0
TXN13277,MER2015,Rolls Royce,189321.39,Private Banking,"Cannes, France",2024-02-08 12:30:00,CUST5778,5764806.63,5954128.02,****3812,1
TXN13278,MER2038,Breitling,172593.65,Private Banking,"London, UK",2024-08-24 04:56:00,CUST8261,8130096.59,7957502.94,****9126,0
TXN13279,MER2018,Lotus,45840.7,Private Banking,"Big Sur, CA",2024-07-04 17:51:00,CUST7870,6749636.41,6703795.71,****7602,0
TXN13280,MER2007,Gucci,72216.46,Card Payment,"Miami Beach, FL",2024-05-12 21:46:00,CUST6250,571873.9,499657.44,****6337,0
TXN13281,MER2029,Park Hyatt,74633.1,Card Payment,"Telluride, CO",2024-03-06 11:07:00,CUST8005,6120355.79,6120355.79,****3477,1
TXN13282,MER2028,Peninsula,163541.79,Private Banking,"Cannes, France",2024-05-24 08:26:00,CUST7720,2391338.56,2227796.77,****5143,0
TXN13283,MER2010,Chanel,77157.62,Card Payment,"Napa Valley, CA",2024-03-14 11:48:00,CUST9987,6203502.55,6126344.93,****5112,0
TXN13284,MER2027,Mandarin Oriental,61341.79,Private Banking,Singapore,2024-03-01 02:39:00,CUST8879,5972575.6,6033917.39,****4788,1
TXN13285,MER2032,Audemars Piguet,462196.39,Private Banking,"St. Tropez, France",2024-07-15 06:18:00,CUST6832,2534802.29,2534802.29,****1596,1
TXN13286,MER2002,Cartier,143461.03,Private Banking,Monaco,2024-08-01 23:06:00,CUST5516,7821680.91,7678219.88,****8195,0
TXN13287,MER2029,Park Hyatt,43890.44,Private Banking,"Tokyo, Japan",2024-01-20 00:37:00,CUST7511,2653238.63,2609348.19,****2853,0
TXN13288,MER2031,Rosewood,175894.89,Card Payment,"Manhattan, NY",2024-11-25 13:24:00,CUST9985,5473539.07,5473539.07,****7284,1
TXN13289,MER2009,Louis Vuitton,13546.18,Wire Transfer,Hong Kong,2024-03-27 12:17:00,CUST7748,828081.98,841628.16,****1977,1
TXN13290,MER2025,Four Seasons,20722.25,Online Purchase,"Mykonos, Greece",2024-03-23 21:21:00,CUST6391,129009.31,108287.06,****9024,0
TXN13291,MER2039,Tag Heuer,198052.81,Wire Transfer,Singapore,2024-10-09 14:52:00,CUST8617,5141483.97,4943431.16,****2597,0
TXN13292,MER2026,Ritz Carlton,47258.14,Card Payment,"Kiawah Island, SC",2024-07-28 08:12:00,CUST7497,2487821.7,2440563.56,****6852,0
TXN13293,MER2040,Zenith,165176.41,Private Banking,"London, UK",2024-11-07 19:08:00,CUST5434,4411061.3,4245884.89,****1575,0
TXN13294,MER2037,Omega,182489.02,Card Payment,"Key Largo, FL",2024-04-19 22:20:00,CUST5019,8230385.29,8047896.27,****2321,0
TXN13295,MER2029,Park Hyatt,36028.21,Online Purchase,"Aspen, CO",2024-05-24 03:10:00,CUST6317,9124671.97,9088643.76,****9845,0
TXN13296,MER2038,Breitling,93262.73,Private Banking,"Jackson Hole, WY",2024-06-28 00:42:00,CUST6231,6178900.6,6085637.87,****7158,0
TXN13297,MER2002,Cartier,120787.56,Online Purchase,"Kiawah Island, SC",2024-07-04 20:39:00,CUST8607,7241062.38,7120274.82,****5711,0
TXN13298,MER2012,Lamborghini,1724086.64,Card Payment,"St. Tropez, France",2024-01-28 17:18:00,CUST5718,4638478.45,2914391.81,****4832,0
TXN13299,MER2034,Vacheron Constantin,123129.81,Wire Transfer,"Mykonos, Greece",2024-03-17 11:18:00,CUST7267,9515195.39,9515195.39,****8291,1
TXN13300,MER2031,Rosewood,36751.7,Private Banking,Monaco,2024-05-20 08:38:00,CUST7735,483320.28,446568.58,****6087,0
TXN13301,MER2015,Rolls Royce,158718.18,Private Banking,"Big Sur, CA",2024-04-21 15:02:00,CUST5645,6827058.38,6668340.2,****1318,0
TXN13302,MER2007,Gucci,9895.98,Private Banking,"Cannes, France",2024-06-24 20:33:00,CUST5762,9456685.19,9446789.21,****6525,0
TXN13303,MER2030,Aman Resorts,182545.91,Private Banking,"Zurich, Switzerland",2024-03-21 09:37:00,CUST7582,3489913.07,3307367.16,****2633,0
TXN13304,MER2002,Cartier,33182.45,Card Payment,"St. Tropez, France",2024-06-05 04:15:00,CUST5705,632308.55,599126.1,****2360,0
TXN13305,MER2022,Koenigsegg,45018.69,Card Payment,"Martha Vineyard, MA",2024-10-15 21:24:00,CUST7883,708856.5,663837.81,****7688,0
TXN13306,MER2025,Four Seasons,38648.28,Online Purchase,"Paris, France",2024-10-13 17:18:00,CUST8714,5121392.86,5082744.58,****6780,0
TXN13307,MER2002,Cartier,186594.81,Card Payment,"Scottsdale, AZ",2024-09-25 13:03:00,CUST8558,4879189.96,4692595.15,****7532,0
TXN13308,MER2025,Four Seasons,42145.76,Online Purchase,"Scottsdale, AZ",2024-05-14 12:42:00,CUST9171,4566680.84,4524535.08,****1158,0
TXN13309,MER2013,Porsche,114034.47,Wire Transfer,"Aspen, CO",2024-10-12 20:35:00,CUST9857,9682721.93,9568687.46,****2184,0
TXN13310,MER2027,Mandarin Oriental,121060.89,Wire Transfer,"Key Largo, FL",2024-01-28 14:51:00,CUST9121,7857351.79,7736290.9,****5096,0
TXN13311,MER2003,Tiffany Co,148477.51,Online Purchase,"Kiawah Island, SC",2024-06-27 16:53:00,CUST6390,85497.42,85497.42,****3251,1
TXN13312,MER2016,Aston Martin,194431.62,Wire Transfer,"The Hamptons, NY",2024-05-22 17:53:00,CUST7733,339655.63,145224.01,****6842,0
TXN13313,MER2020,Jaguar,90309.48,Card Payment,"Manhattan, NY",2024-07-05 15:06:00,CUST5649,7769266.83,7769266.83,****3748,1
TXN13314,MER2039,Tag Heuer,126641.67,Card Payment,"St. Tropez, France",2024-02-08 05:29:00,CUST9880,5606456.42,5479814.75,****6697,0
TXN13315,MER2022,Koenigsegg,199846.09,Online Purchase,"Aspen, CO",2024-10-15 09:56:00,CUST7101,5431931.18,5232085.09,****5280,0
TXN13316,MER2001,Rolex,162795.64,Wire Transfer,Monaco,2024-07-19 07:06:00,CUST6079,7347722.77,7184927.13,****1754,0
TXN13317,MER2003,Tiffany Co,65045.08,Private Banking,"Mykonos, Greece",2024-02-10 01:25:00,CUST5957,7540903.69,7475858.61,****8080,0
TXN13318,MER2033,Patek Philippe,142705.4,Online Purchase,"Aspen, CO",2024-10-16 22:52:00,CUST6645,433700.63,290995.23,****7527,0
TXN13319,MER2031,Rosewood,86682.03,Private Banking,Monaco,2024-07-13 09:24:00,CUST6130,6430191.45,6430191.45,****9100,1
TXN13320,MER2028,Peninsula,105188.09,Private Banking,"Paris, France",2024-10-26 18:00:00,CUST8964,5753588.66,5648400.57,****5182,0
TXN13321,MER2015,Rolls Royce,35060.37,Online Purchase,"Paris, France",2024-02-14 07:04:00,CUST7892,6792034.8,6792034.8,****9782,1
TXN13322,MER2015,Rolls Royce,76457.54,Wire Transfer,"Milan, Italy",2024-04-15 15:43:00,CUST5689,9053017.38,8976559.84,****1116,0
TXN13323,MER2003,Tiffany Co,196002.66,Card Payment,"Jackson Hole, WY",2024-06-20 07:49:00,CUST9940,8777845.02,8581842.36,****8210,0
TXN13324,MER2015,Rolls Royce,62724.55,Online Purchase,"Milan, Italy",2024-09-04 13:58:00,CUST8717,1750483.57,1813208.12,****5657,1
TXN13325,MER2004,Bulgari,46861.39,Card Payment,"Miami Beach, FL",2024-08-08 21:55:00,CUST5219,5862917.67,5816056.28,****2075,0
TXN13326,MER2023,Pagani,126611.53,Wire Transfer,Singapore,2024-05-16 20:46:00,CUST6470,5719444.52,5719444.52,****9853,1
TXN13327,MER2011,Ferrari,877982.03,Online Purchase,"Telluride, CO",2024-02-01 03:58:00,CUST5373,5610161.36,4732179.33,****4521,0
TXN13328,MER2014,Bentley,53451.87,Card Payment,"The Hamptons, NY",2024-11-14 23:02:00,CUST7874,4275661.94,4329113.81,****9902,1
TXN13329,MER2005,Van Cleef Arpels,48274.1,Wire Transfer,"Napa Valley, CA",2024-02-02 10:34:00,CUST5423,2988720.35,2940446.25,****4986,0
TXN13330,MER2028,Peninsula,150753.79,Private Banking,"Martha Vineyard, MA",2024-06-11 22:02:00,CUST9493,6358002.23,6207248.44,****8522,0
TXN13331,MER2019,Maserati,28584.4,Card Payment,"Scottsdale, AZ",2024-05-13 01:41:00,CUST7219,4112527.91,4083943.51,****1492,0
TXN13332,MER2006,Burberry,131087.85,Online Purchase,"Key Largo, FL",2024-04-20 22:19:00,CUST8457,3771608.58,3640520.73,****7159,0
TXN13333,MER2027,Mandarin Oriental,166742.84,Card Payment,"Paris, France",2024-08-17 17:28:00,CUST5692,8991470.34,8824727.5,****1327,0
TXN13334,MER2015,Rolls Royce,77966.55,Wire Transfer,"The Hamptons, NY",2024-08-28 00:33:00,CUST7557,4914913.11,4836946.56,****9403,0
TXN13335,MER2040,Zenith,48178.44,Card Payment,"Telluride, CO",2024-04-11 12:27:00,CUST6992,8665997.27,8617818.83,****4400,0
TXN13336,MER2012,Lamborghini,708679.81,Private Banking,"Zurich, Switzerland",2024-03-23 10:52:00,CUST8310,4831792.4,4831792.4,****6550,1
TXN13337,MER2019,Maserati,103412.01,Private Banking,"Park City, UT",2024-05-09 09:36:00,CUST7185,7247196.57,7143784.56,****6366,0
TXN13338,MER2007,Gucci,26726.52,Wire Transfer,"Sydney, Australia",2024-02-25 22:57:00,CUST6949,4827495.63,4800769.11,****6734,0
TXN13339,MER2032,Audemars Piguet,352091.85,Card Payment,"Park City, UT",2024-10-05 11:33:00,CUST5801,2096154.59,1744062.74,****4387,0
TXN13340,MER2036,IWC,116062.89,Private Banking,"Martha Vineyard, MA",2024-08-12 03:26:00,CUST7725,3945090.1,4061152.99,****6047,1
TXN13341,MER2015,Rolls Royce,146713.09,Private Banking,"Paris, France",2024-03-19 10:45:00,CUST7674,293522.33,293522.33,****1610,1
TXN13342,MER2027,Mandarin Oriental,45814.8,Private Banking,"Milan, Italy",2024-02-03 16:48:00,CUST7377,1989335.34,1943520.54,****3217,0
TXN13343,MER2027,Mandarin Oriental,32479.09,Online Purchase,"Milan, Italy",2024-09-30 03:56:00,CUST6941,3254671.76,3222192.67,****7822,0
TXN13344,MER2032,Audemars Piguet,349959.44,Online Purchase,"Telluride, CO",2024-07-07 19:34:00,CUST7111,2634840.81,2284881.37,****1916,0
TXN13345,MER2025,Four Seasons,16708.9,Card Payment,"Martha Vineyard, MA",2024-08-06 15:56:00,CUST7199,6332580.24,6315871.34,****5764,0
TXN13346,MER2005,Van Cleef Arpels,18321.49,Wire Transfer,"Miami Beach, FL",2024-03-31 01:42:00,CUST6045,5750591.01,5750591.01,****4661,1
TXN13347,MER2003,Tiffany Co,65585.86,Online Purchase,"Milan, Italy",2024-09-07 05:47:00,CUST6587,1870556.1,1804970.24,****7237,0
TXN13348,MER2017,McLaren,280037.3,Card Payment,"Cannes, France",2024-08-30 21:08:00,CUST6009,3324476.0,3044438.7,****1334,0
TXN13349,MER2011,Ferrari,708724.86,Wire Transfer,"Toronto, Canada",2024-08-14 16:32:00,CUST8363,5716448.69,5007723.83,****8213,0
TXN13350,MER2018,Lotus,85265.92,Card Payment,"Aspen, CO",2024-01-29 18:01:00,CUST9204,1092600.64,1007334.72,****3279,0
TXN13351,MER2035,Jaeger LeCoultre,195189.64,Private Banking,"Zurich, Switzerland",2024-10-27 08:39:00,CUST6600,3958846.2,4154035.84,****4059,1
TXN13352,MER2033,Patek Philippe,171445.77,Online Purchase,"Scottsdale, AZ",2024-06-19 12:56:00,CUST9054,3440552.75,3440552.75,****9270,1
TXN13353,MER2018,Lotus,190028.73,Online Purchase,"Beverly Hills, CA",2024-11-24 19:56:00,CUST6402,2167182.34,1977153.61,****5122,0
TXN13354,MER2001,Rolex,96678.96,Online Purchase,"Jackson Hole, WY",2024-03-13 19:11:00,CUST9388,1514811.36,1418132.4,****7856,0
TXN13355,MER2034,Vacheron Constantin,111246.3,Online Purchase,Monaco,2024-06-29 03:35:00,CUST5742,2144213.41,2032967.11,****4729,0
TXN13356,MER2029,Park Hyatt,123717.08,Card Payment,"St. Moritz, Switzerland",2024-07-16 12:16:00,CUST7897,5555470.2,5431753.12,****9712,0
TXN13357,MER2017,McLaren,1221134.08,Wire Transfer,"Beverly Hills, CA",2024-06-13 14:56:00,CUST7120,4702950.91,3481816.83,****9803,0
TXN13358,MER2035,Jaeger LeCoultre,127180.99,Card Payment,"Key Largo, FL",2024-01-16 00:16:00,CUST9581,3668561.08,3541380.09,****7034,0
TXN13359,MER2038,Breitling,91956.76,Private Banking,"Cannes, France",2024-03-15 13:16:00,CUST9612,1570635.35,1662592.11,****1793,1
TXN13360,MER2022,Koenigsegg,56490.84,Card Payment,"Beverly Hills, CA",2024-09-23 07:43:00,CUST8343,4501279.58,4444788.74,****1691,0
TXN13361,MER2025,Four Seasons,9208.47,Card Payment,"The Hamptons, NY",2024-08-03 18:04:00,CUST9695,1794825.57,1785617.1,****8461,0
TXN13362,MER2016,Aston Martin,159441.19,Private Banking,"Key Largo, FL",2024-06-06 10:37:00,CUST9082,5827369.39,5667928.2,****7595,0
TXN13363,MER2027,Mandarin Oriental,177065.72,Private Banking,"Dubai, UAE",2024-06-27 05:59:00,CUST5415,6271899.68,6094833.96,****9060,0
TXN13364,MER2002,Cartier,97237.75,Online Purchase,"Milan, Italy",2024-02-12 19:40:00,CUST8226,4904158.62,4904158.62,****6184,1
TXN13365,MER2011,Ferrari,1067677.18,Online Purchase,"St. Moritz, Switzerland",2024-09-19 07:43:00,CUST5585,3508324.18,3508324.18,****1054,1
TXN13366,MER2033,Patek Philippe,264569.63,Private Banking,"Cannes, France",2024-06-09 20:07:00,CUST9215,1754565.91,1754565.91,****5203,1
TXN13367,MER2005,Van Cleef Arpels,142271.9,Private Banking,"Dubai, UAE",2024-05-21 00:54:00,CUST9748,1157289.95,1015018.05,****5215,0
TXN13368,MER2021,Bugatti,661486.12,Online Purchase,"Beverly Hills, CA",2024-07-31 22:23:00,CUST8667,445685.44,-215800.68,****5380,0
TXN13369,MER2028,Peninsula,52522.71,Online Purchase,"Carmel, CA",2024-08-14 21:15:00,CUST7409,7242283.61,7189760.9,****7684,0
TXN13370,MER2032,Audemars Piguet,231055.47,Card Payment,"Cannes, France",2024-06-06 08:05:00,CUST9788,3899602.68,4130658.15,****2992,1
TXN13371,MER2011,Ferrari,1108289.17,Card Payment,"Tokyo, Japan",2024-11-25 16:49:00,CUST5944,623671.99,-484617.18,****7710,0
TXN13372,MER2022,Koenigsegg,12574.96,Card Payment,"Miami Beach, FL",2024-07-30 02:54:00,CUST8182,1669272.05,1656697.09,****7623,0
TXN13373,MER2022,Koenigsegg,122185.15,Private Banking,"Manhattan, NY",2024-06-14 06:43:00,CUST6741,1103114.02,980928.87,****1429,0
TXN13374,MER2024,St. Regis,22614.58,Online Purchase,"Carmel, CA",2024-08-23 00:18:00,CUST7539,9147891.04,9147891.04,****9101,1
TXN13375,MER2031,Rosewood,8603.34,Online Purchase,"Carmel, CA",2024-05-09 04:27:00,CUST5334,8500873.72,8492270.38,****1201,0
TXN13376,MER2033,Patek Philippe,326794.74,Card Payment,"Key Largo, FL",2024-11-24 13:53:00,CUST6453,3395869.25,3069074.51,****3561,0
TXN13377,MER2024,St. Regis,33110.43,Online Purchase,"Aspen, CO",2024-07-22 04:38:00,CUST5451,1529646.15,1496535.72,****6251,0
TXN13378,MER2021,Bugatti,1239998.57,Wire Transfer,"The Hamptons, NY",2024-11-08 21:08:00,CUST9512,1751022.11,511023.54,****3884,0
TXN13379,MER2009,Louis Vuitton,94079.51,Wire Transfer,"Tokyo, Japan",2024-07-04 08:21:00,CUST6026,5111587.73,5017508.22,****8039,0
TXN13380,MER2036,IWC,33958.23,Online Purchase,"Key Largo, FL",2024-06-23 13:33:00,CUST8343,151604.98,117646.75,****8584,0
TXN13381,MER2004,Bulgari,148130.19,Wire Transfer,"Beverly Hills, CA",2024-07-08 10:33:00,CUST8685,4643005.74,4791135.93,****9006,1
TXN13382,MER2006,Burberry,178369.02,Online Purchase,"Jackson Hole, WY",2024-03-27 12:22:00,CUST7774,4762986.89,4584617.87,****7925,0
TXN13383,MER2013,Porsche,16766.61,Card Payment,"Aspen, CO",2024-10-31 20:26:00,CUST5575,9501888.15,9485121.54,****8849,0
TXN13384,MER2032,Audemars Piguet,205993.16,Wire Transfer,"Aspen, CO",2024-05-27 04:41:00,CUST5281,8140099.87,8346093.03,****8303,1
TXN13385,MER2020,Jaguar,150630.41,Wire Transfer,"The Hamptons, NY",2024-09-21 21:00:00,CUST5872,5861498.97,5710868.56,****3173,0
TXN13386,MER2007,Gucci,30083.36,Card Payment,"Milan, Italy",2024-09-23 02:33:00,CUST9800,7289588.5,7259505.14,****7487,0
TXN13387,MER2014,Bentley,116804.72,Card Payment,"Scottsdale, AZ",2024-06-16 21:08:00,CUST7003,5585589.01,5585589.01,****7039,1
TXN13388,MER2007,Gucci,80749.39,Private Banking,Monaco,2024-02-29 12:24:00,CUST8102,7155635.12,7236384.51,****2748,1
TXN13389,MER2014,Bentley,190640.03,Online Purchase,"Mykonos, Greece",2024-08-28 16:08:00,CUST5627,6466186.5,6466186.5,****9933,1
